     1     1    12     9    11    12     0     0   -29.0  -23.524  -56.225   2037.8    780.7    308.3
     2     1    12     9    11    12     0     0   -29.0  -21.317  -59.111   2476.6    749.8    309.6
     3     1    12     9    11    12     0     0   -29.0  -20.652  -58.439   2764.4    726.2    310.8
     4     1    12     9    11    12     0     0   -29.0  -20.772  -57.433   2737.4    717.4    311.0
     5     1    12     9    11    12     0     0   -29.0  -20.860  -56.876   2887.3    694.3    311.8
     6     1    12     9    11    12     0     0   -29.0  -21.523  -56.313   3245.7    665.7    313.2
     7     1    12     9    11    12     0     0   -29.0  -22.976  -56.264   3545.7    646.5    315.7
     1     1    12     9    11    11     0     1   -30.0  -23.443  -56.593   2101.1    778.5    308.3
     2     1    12     9    11    11     0     1   -30.0  -21.023  -59.387   2477.0    748.4    309.7
     3     1    12     9    11    11     0     1   -30.0  -20.362  -58.679   2757.8    724.7    310.8
     4     1    12     9    11    11     0     1   -30.0  -20.533  -57.668   2749.8    721.9    311.0
     5     1    12     9    11    11     0     1   -30.0  -20.667  -57.095   2890.1    696.5    311.8
     6     1    12     9    11    11     0     1   -30.0  -21.377  -56.551   3246.9    666.6    313.1
     7     1    12     9    11    11     0     1   -30.0  -22.897  -56.518   3556.2    649.2    315.4
     1     1    12     9    11    10     0     2   -31.0  -23.381  -56.949   2167.5    776.8    308.2
     2     1    12     9    11    10     0     2   -31.0  -20.752  -59.660   2460.1    748.0    309.7
     3     1    12     9    11    10     0     2   -31.0  -20.095  -58.924   2732.8    724.8    310.7
     4     1    12     9    11    10     0     2   -31.0  -20.316  -57.908   2765.8    724.7    310.9
     5     1    12     9    11    10     0     2   -31.0  -20.488  -57.324   2904.9    701.1    311.7
     6     1    12     9    11    10     0     2   -31.0  -21.251  -56.793   3251.1    664.6    313.1
     7     1    12     9    11    10     0     2   -31.0  -22.821  -56.781   3580.4    650.7    315.2
     1     1    12     9    11     9     0     3   -32.0  -23.346  -57.291   2225.5    772.2    308.3
     2     1    12     9    11     9     0     3   -32.0  -20.507  -59.930   2421.5    749.3    309.8
     3     1    12     9    11     9     0     3   -32.0  -19.853  -59.166   2680.0    726.5    310.8
     4     1    12     9    11     9     0     3   -32.0  -20.125  -58.151   2775.2    723.9    310.9
     5     1    12     9    11     9     0     3   -32.0  -20.326  -57.563   2922.8    704.4    311.6
     6     1    12     9    11     9     0     3   -32.0  -21.149  -57.036   3259.5    661.9    313.2
     7     1    12     9    11     9     0     3   -32.0  -22.754  -57.046   3620.2    650.4    315.1
     1     1    12     9    11     8     0     2   -33.0  -23.319  -57.621   2271.3    768.9    308.4
     2     1    12     9    11     8     0     2   -33.0  -20.277  -60.199   2374.1    753.3    309.7
     3     1    12     9    11     8     0     2   -33.0  -19.625  -59.395   2609.5    730.9    310.9
     4     1    12     9    11     8     0     2   -33.0  -19.941  -58.387   2764.9    722.6    311.0
     5     1    12     9    11     8     0     2   -33.0  -20.169  -57.798   2936.8    707.2    311.6
     6     1    12     9    11     8     0     2   -33.0  -21.054  -57.283   3278.4    665.4    313.2
     7     1    12     9    11     8     0     2   -33.0  -22.691  -57.309   3660.7    647.2    315.3
     1     1    12     9    11     7     0     1   -34.0  -23.282  -57.950   2307.4    767.0    308.4
     2     1    12     9    11     7     0     1   -34.0  -20.043  -60.470   2346.1    753.7    309.7
     3     1    12     9    11     7     0     1   -34.0  -19.392  -59.607   2545.1    734.1    310.9
     4     1    12     9    11     7     0     1   -34.0  -19.742  -58.605   2714.1    725.4    311.0
     5     1    12     9    11     7     0     1   -34.0  -20.005  -58.014   2924.1    711.2    311.5
     6     1    12     9    11     7     0     1   -34.0  -20.944  -57.537   3288.0    671.9    313.0
     7     1    12     9    11     7     0     1   -34.0  -22.622  -57.571   3691.6    646.1    315.3
     1     1    12     9    11     6     0     0   -35.0  -23.236  -58.277   2343.6    763.8    308.4
     2     1    12     9    11     6     0     0   -35.0  -19.800  -60.747   2323.7    752.7    309.6
     3     1    12     9    11     6     0     0   -35.0  -19.149  -59.810   2488.2    735.7    310.9
     4     1    12     9    11     6     0     0   -35.0  -19.537  -58.809   2650.3    729.0    311.1
     5     1    12     9    11     6     0     0   -35.0  -19.832  -58.214   2892.6    711.8    311.6
     6     1    12     9    11     6     0     0   -35.0  -20.821  -57.795   3304.6    677.2    312.9
     7     1    12     9    11     6     0     0   -35.0  -22.546  -57.836   3719.3    645.4    315.3
     1     1    12     9    11     5     0     1   -36.0  -23.188  -58.597   2387.9    759.4    308.2
     2     1    12     9    11     5     0     1   -36.0  -19.551  -61.021   2308.2    750.5    309.7
     3     1    12     9    11     5     0     1   -36.0  -18.896  -59.996   2437.0    736.4    310.9
     4     1    12     9    11     5     0     1   -36.0  -19.334  -58.988   2588.5    733.4    311.0
     5     1    12     9    11     5     0     1   -36.0  -19.647  -58.397   2853.0    714.3    311.5
     6     1    12     9    11     5     0     1   -36.0  -20.687  -58.050   3314.6    680.4    312.9
     7     1    12     9    11     5     0     1   -36.0  -22.469  -58.104   3744.5    644.7    315.2
     1     1    12     9    11     4     0     2   -37.0  -23.148  -58.898   2439.9    753.7    308.2
     2     1    12     9    11     4     0     2   -37.0  -19.304  -61.278   2291.3    748.0    309.7
